"gene"	"probe"	"cor"	"p.val"	"p.adj"	"class"	"Trait"	"Tissue"
"CPT1B"	"cg00983520"	0.505520196732718	4.34896397989439e-06	0.00094010104698717	"gene_body"	"Age"	"ColonTransverse"
"CPT1B"	"cg27502912"	0.519692971045871	2.08573499775306e-06	0.00094010104698717	"gene_body"	"Age"	"ColonTransverse"
"PIEZO2"	"cg22374057"	0.604742940777558	1.15558788547532e-08	1.4987974874615e-05	"gene_body"	"Age"	"ColonTransverse"
"TSPYL5"	"cg22328208"	-0.390174833665191	0.000589166973966103	0.0246499859752915	"gene_body"	"Age"	"ColonTransverse"
"EMILIN2"	"cg23405696"	0.355982768722428	0.000125843979693368	0.0229350652991164	"promoter"	"Age"	"Ovary"
"PCDHGA1"	"cg00104845"	0.318702221350277	0.000651836983356796	0.0450559832588521	"promoter"	"Age"	"Ovary"
"INPP5D"	"cg20416013"	-0.363689837174483	8.72445737223844e-05	0.0181717983553195	"promoter"	"Age"	"Ovary"
"ANKRD50"	"cg24557878"	-0.433068917116992	2.06090908155555e-06	0.001001601813636	"promoter"	"Age"	"Ovary"
"IVNS1ABP"	"cg17297305"	-0.320952238002652	0.0005936593423392	0.0450559832588521	"promoter"	"Age"	"Ovary"
"INPP5D"	"cg22331159"	-0.392541649987403	2.03327994099831e-05	0.0049408702566259	"promoter"	"Age"	"Ovary"
"METTL18"	"cg15378869"	-0.435932000767198	1.73314419798466e-06	0.001001601813636	"promoter"	"Age"	"Ovary"
"INPP5D"	"cg05695429"	-0.399393247003267	1.40954549989089e-05	0.00411023467768184	"promoter"	"Age"	"Ovary"
"SH3BP2"	"cg03443467"	-0.329030581137784	0.000421854856572541	0.0439331700630546	"promoter"	"Age"	"Ovary"
"FAM78A"	"cg09445448"	-0.315341080602691	0.000748530395721711	0.0474503181287937	"promoter"	"Age"	"Ovary"
"S1PR1"	"cg03050965"	-0.322400363726667	0.000558778589276605	0.0450559832588521	"promoter"	"Age"	"Ovary"
"CYGB"	"cg08289350"	-0.337206836896658	0.000295657407071038	0.0396554211912941	"promoter"	"Age"	"Ovary"
"PRCD"	"cg08289350"	-0.333119818339482	0.00035358057303623	0.0396554211912941	"promoter"	"Age"	"Ovary"
"PTMA"	"cg06155979"	-0.312483251482934	0.000840891914392928	0.0490408164473956	"promoter"	"Age"	"Ovary"
"MX1"	"cg16785077"	-0.472087555921319	1.6884605134324e-07	0.000246177542858444	"promoter"	"Age"	"Ovary"
"INPP5D"	"cg22029587"	-0.322337483831642	0.000560253200105655	0.0450559832588521	"promoter"	"Age"	"Ovary"
"JPH4"	"cg25832796"	-0.313631432528726	0.000802598806234253	0.0487578774787309	"promoter"	"Age"	"Ovary"
"SH3BP2"	"cg05336051"	-0.317683577912327	0.000679857086210388	0.0450559832588521	"promoter"	"Age"	"Ovary"
"N4BP3"	"cg00989249"	0.327088093668726	0.000458368107295159	0.0445533800290894	"promoter"	"Age"	"Ovary"
"TNFAIP8L1"	"cg08692006"	-0.421766065937794	4.02170738914296e-06	0.00146591234334261	"promoter"	"Age"	"Ovary"
"BICD1"	"cg01321189"	-0.345618324215005	0.000202990219825598	0.0328844156117468	"promoter"	"Age"	"Ovary"
"SH3BP2"	"cg25467912"	-0.321511902320788	0.00057994847593228	0.0450559832588521	"promoter"	"Age"	"Ovary"
"TET3"	"cg04865018"	-0.31817088670903	0.000666317617488971	0.0450559832588521	"promoter"	"Age"	"Ovary"
"ID3"	"cg02978140"	-0.334878089431106	0.000327485917079851	0.0396554211912941	"promoter"	"Age"	"Ovary"
"ZNF383"	"cg21991822"	-0.333586381186421	0.000346475497100099	0.0396554211912941	"promoter"	"Age"	"Ovary"
"CYSLTR2"	"cg18036273"	-0.275339472923038	0.0034467980479793	0.0475187971170423	"enhancer"	"Age"	"Ovary"
"TTYH3"	"cg24538052"	-0.446184073162591	9.1998064992642e-07	0.000147564896248198	"enhancer"	"Age"	"Ovary"
"THAP4"	"cg11012584"	-0.286612734244071	0.00229054476581115	0.036019939258442	"enhancer"	"Age"	"Ovary"
"MEIS1"	"cg02551743"	-0.503979046291086	1.71166840769852e-08	4.79163214938793e-06	"enhancer"	"Age"	"Ovary"
"HIVEP3"	"cg23057326"	0.27406291177159	0.00360628722494136	0.0475187971170423	"enhancer"	"Age"	"Ovary"
"PALD1"	"cg08763434"	-0.270729514461208	0.00405440602157371	0.0486178090743093	"enhancer"	"Age"	"Ovary"
"HIVEP3"	"cg24254842"	0.279182845917595	0.00300412964474846	0.0435193012162901	"enhancer"	"Age"	"Ovary"
"SIK3"	"cg13854193"	0.325696689957595	0.00048628618647848	0.0139286257698479	"enhancer"	"Age"	"Ovary"
"PEAR1"	"cg02202721"	-0.409146334756458	8.24966998140935e-06	0.000827029415636287	"enhancer"	"Age"	"Ovary"
"FMNL3"	"cg07746475"	-0.300508365125645	0.00135240448926932	0.0264543512291217	"enhancer"	"Age"	"Ovary"
"SERPINF1"	"cg00777079"	-0.271725464813844	0.00391556223487092	0.0483120140364074	"enhancer"	"Age"	"Ovary"
"ATP10A"	"cg12908476"	-0.294978698445944	0.00167309173044779	0.0285493525067899	"enhancer"	"Age"	"Ovary"
"MEIS1"	"cg06833110"	-0.486784054837973	6.05276870351261e-08	1.21358012505428e-05	"enhancer"	"Age"	"Ovary"
"PREX1"	"cg25805675"	-0.314356197369403	0.000779255706181341	0.0188571097481789	"enhancer"	"Age"	"Ovary"
"MEIS1"	"cg04751149"	-0.503368132670553	1.79238110326232e-08	4.79163214938793e-06	"enhancer"	"Age"	"Ovary"
"EPB41L3"	"cg06763445"	0.307561001578736	0.00102473033037086	0.0222117222961467	"enhancer"	"Age"	"Ovary"
"SH3BP2"	"cg24492202"	-0.290596738219829	0.0019746042632483	0.0325063110960149	"enhancer"	"Age"	"Ovary"
"PLEKHA2"	"cg01073837"	0.274948775113712	0.00349492471817857	0.0475187971170423	"enhancer"	"Age"	"Ovary"
"ANTXR1"	"cg13748961"	-0.295688537424051	0.0016283858770489	0.0283905537694177	"enhancer"	"Age"	"Ovary"
"TNFAIP8L3"	"cg09660124"	-0.378791210220822	4.1407631399609e-05	0.00276587761495598	"enhancer"	"Age"	"Ovary"
"BRE"	"cg09699925"	0.274826923248716	0.00351005747181562	0.0475187971170423	"enhancer"	"Age"	"Ovary"
"PDGFC"	"cg09972267"	-0.321793618449891	0.000573157450940416	0.0158507681260074	"enhancer"	"Age"	"Ovary"
"MAML2"	"cg16753007"	-0.27219914532867	0.00385103397589727	0.0483120140364074	"enhancer"	"Age"	"Ovary"
"MAML2"	"cg01093786"	-0.396450009844114	1.65143896790314e-05	0.00147161561362035	"enhancer"	"Age"	"Ovary"
"ZNF521"	"cg22320696"	-0.348777129865466	0.000175771371532918	0.00783159110941113	"enhancer"	"Age"	"Ovary"
"CDR2L"	"cg00550340"	-0.284378211025497	0.00248709377139759	0.0381996976843225	"enhancer"	"Age"	"Ovary"
"GPC6"	"cg21153236"	-0.27067883509046	0.0040615875411206	0.0486178090743093	"enhancer"	"Age"	"Ovary"
"CXXC5"	"cg16389705"	-0.29889074475476	0.00143988279971148	0.0268554884969443	"enhancer"	"Age"	"Ovary"
"CDH22"	"cg01067802"	0.301264875066467	0.00131317694284609	0.0263291977040641	"enhancer"	"Age"	"Ovary"
"SH2D3C"	"cg09961187"	-0.305003254175715	0.00113410475640523	0.0233218465291537	"enhancer"	"Age"	"Ovary"
"CXXC5"	"cg14782372"	-0.334095693757844	0.000338869908159229	0.0104528333209116	"enhancer"	"Age"	"Ovary"
"SLC6A6"	"cg01341543"	-0.279164744793049	0.00300608862132854	0.0435193012162901	"enhancer"	"Age"	"Ovary"
"MAML2"	"cg10554812"	-0.289903427011194	0.00202657799850467	0.0325063110960149	"enhancer"	"Age"	"Ovary"
"ADRA1A"	"cg01130727"	-0.507647428991667	1.29548124812747e-08	4.79163214938793e-06	"enhancer"	"Age"	"Ovary"
"TRPM3"	"cg03870581"	-0.274000336935784	0.00361427259867778	0.0475187971170423	"enhancer"	"Age"	"Ovary"
"PTGFR"	"cg19403909"	-0.278864464952836	0.00303875419964121	0.0435193012162901	"enhancer"	"Age"	"Ovary"
"SLCO3A1"	"cg22976526"	-0.363791115982669	8.6820190128186e-05	0.00409587014604736	"enhancer"	"Age"	"Ovary"
"EFCAB2"	"cg27590993"	0.342904902971299	0.000229436051200681	0.00885218239393811	"enhancer"	"Age"	"Ovary"
"NPAS3"	"cg05620169"	-0.290085181172133	0.00201283450424768	0.0325063110960149	"enhancer"	"Age"	"Ovary"
"DAPK1"	"cg00663184"	-0.328133915374417	0.000438363292349344	0.0130210133505249	"enhancer"	"Age"	"Ovary"
"BMP6"	"cg23623251"	-0.34014699263959	0.000259553700232287	0.00885218239393811	"enhancer"	"Age"	"Ovary"
"HIVEP3"	"cg16400494"	0.305356431878688	0.00111839421494258	0.0233218465291537	"enhancer"	"Age"	"Ovary"
"MAML2"	"cg11200551"	0.373587413043896	5.37551895629171e-05	0.00307940443067568	"enhancer"	"Age"	"Ovary"
"ASAP1"	"cg16251054"	-0.309804417583388	0.000936816782444987	0.0214459297958211	"enhancer"	"Age"	"Ovary"
"NCK2"	"cg13698574"	-0.297279059719279	0.00153212495289687	0.0273058713827398	"enhancer"	"Age"	"Ovary"
"DAPK1"	"cg10518911"	-0.3396883511024	0.000264903213783684	0.00885218239393811	"enhancer"	"Age"	"Ovary"
"MAML2"	"cg26379531"	-0.297902375468322	0.00149583223861645	0.0272649421675089	"enhancer"	"Age"	"Ovary"
"GAB2"	"cg00326749"	-0.318988258462104	0.000644161568510233	0.0161442993107877	"enhancer"	"Age"	"Ovary"
"PRKG1"	"cg04717834"	-0.34199009612894	0.000239047629502892	0.00885218239393811	"enhancer"	"Age"	"Ovary"
"CDH22"	"cg09600585"	0.420733156472948	4.26997633108077e-06	0.000570753502921129	"enhancer"	"Age"	"Ovary"
"HS3ST3A1"	"cg01636575"	-0.386385776259041	2.80662380468192e-05	0.00204628390123173	"enhancer"	"Age"	"Ovary"
"NAV1"	"cg08883485"	0.271987196899092	0.00387978844710805	0.0483120140364074	"enhancer"	"Age"	"Ovary"
"RNF43"	"cg16473184"	0.270052503671854	0.00415128639159828	0.0489607600891444	"enhancer"	"Age"	"Ovary"
"DCN"	"cg00534769"	0.335321284181457	0.000321194992285728	0.0103039353525261	"enhancer"	"Age"	"Ovary"
"TMCC2"	"cg02988811"	-0.341324503650669	0.000246273446197934	0.00885218239393811	"enhancer"	"Age"	"Ovary"
"SH3GL2"	"cg06816437"	0.344114198563755	0.000217278889138485	0.00885218239393811	"enhancer"	"Age"	"Ovary"
"MECOM"	"cg14358026"	0.370393734356235	6.29551713598857e-05	0.00315562796441427	"enhancer"	"Age"	"Ovary"
"BCL6B"	"cg00566505"	-0.377215550983992	4.48334276738501e-05	0.00276587761495598	"enhancer"	"Age"	"Ovary"
"LRRC8C"	"cg11134825"	0.28397197313833	0.00252441892427567	0.0381996976843225	"enhancer"	"Age"	"Ovary"
"NOTCH3"	"cg23225345"	-0.319449687535741	0.000631954286323947	0.0161442993107877	"enhancer"	"Age"	"Ovary"
"APLP2"	"cg00989306"	-0.313728721430354	0.000799428592815563	0.0188571097481789	"enhancer"	"Age"	"Ovary"
"ACAA2"	"cg10972686"	0.391757138976301	2.11930124153629e-05	0.0016996795957121	"enhancer"	"Age"	"Ovary"
"SIRPA"	"cg04552530"	-0.29945339918795	0.00140888846385614	0.0268554884969443	"enhancer"	"Age"	"Ovary"
"PXDN"	"cg23277693"	-0.27291965146016	0.00375470707663441	0.0483120140364074	"enhancer"	"Age"	"Ovary"
"FEM1B"	"cg16571807"	0.320452022368323	0.00060616495485389	0.0161442993107877	"enhancer"	"Age"	"Ovary"
"COLCA2"	"cg13598880"	-0.414729089477815	6.02497366882045e-06	0.000690289840342	"enhancer"	"Age"	"Ovary"
"TMEM176B"	"cg05306004"	-0.371353145535226	6.00475522366322e-05	0.00315562796441427	"enhancer"	"Age"	"Ovary"
"WNT5B"	"cg09953526"	-0.309125643976395	0.000962660190336108	0.0214459297958211	"enhancer"	"Age"	"Ovary"
"SLC24A3"	"cg27057797"	-0.303847607621612	0.00118692834974437	0.0298192346289091	"gene_body"	"Age"	"Ovary"
"TBX18"	"cg07590529"	0.360479819911141	0.000101740450357046	0.00667989261638222	"gene_body"	"Age"	"Ovary"
"CACNA1D"	"cg00336149"	0.315464109701332	0.000744771230924828	0.0217488024226289	"gene_body"	"Age"	"Ovary"
"HTRA1"	"cg03974204"	0.32088680320994	0.000595281667587658	0.0193480606114682	"gene_body"	"Age"	"Ovary"
"SORL1"	"cg27458149"	0.309448577038589	0.000950284819115315	0.0258295846397077	"gene_body"	"Age"	"Ovary"
"WNK4"	"cg03294458"	0.344965160973185	0.000209084622458143	0.0106118596816298	"gene_body"	"Age"	"Ovary"
"MBOAT1"	"cg27049261"	0.31445379247202	0.00077616030659723	0.0223689306625261	"gene_body"	"Age"	"Ovary"
"HIF3A"	"cg14419402"	-0.393681423574488	1.91412826137003e-05	0.00200580493073039	"gene_body"	"Age"	"Ovary"
"REN"	"cg10799486"	0.295668395921088	0.00162963930166285	0.0362526463643658	"gene_body"	"Age"	"Ovary"
"MEIS1"	"cg00995986"	-0.414854065708539	5.98235030504662e-06	0.000952868756587826	"gene_body"	"Age"	"Ovary"
"CDH22"	"cg14862395"	0.366241773928055	7.71192824890938e-05	0.00565564466589641	"gene_body"	"Age"	"Ovary"
"TMEM132C"	"cg06130322"	0.317651869408961	0.000680746759482984	0.0210952030837451	"gene_body"	"Age"	"Ovary"
"MCF2L"	"cg07883124"	-0.321478005067705	0.000580770560304932	0.0192719030927853	"gene_body"	"Age"	"Ovary"
"ANO2"	"cg09949420"	0.310718473098542	0.000903016533517225	0.0249709155310111	"gene_body"	"Age"	"Ovary"
"JAZF1"	"cg06042259"	-0.288604380971574	0.00212730469343625	0.0419178879207302	"gene_body"	"Age"	"Ovary"
"ARHGAP27"	"cg24477401"	-0.334439402600264	0.000333824655623205	0.0137750236133845	"gene_body"	"Age"	"Ovary"
"NOL4L"	"cg24484138"	-0.328847476954054	0.000425178717496352	0.0162794389718315	"gene_body"	"Age"	"Ovary"
"KCNK5"	"cg00859574"	-0.293033553383441	0.00180136157096273	0.0375550878302283	"gene_body"	"Age"	"Ovary"
"DYSF"	"cg06875255"	0.30725400537493	0.00103732946322654	0.0269328393023753	"gene_body"	"Age"	"Ovary"
"MAML3"	"cg25795984"	0.293272539129374	0.00178513563283722	0.0373144886611959	"gene_body"	"Age"	"Ovary"
"NPM2"	"cg14374799"	0.300920463546755	0.00133090560524324	0.0319565200818068	"gene_body"	"Age"	"Ovary"
"CDH22"	"cg17412248"	0.30126920892927	0.00131295523189367	0.0319565200818068	"gene_body"	"Age"	"Ovary"
"FANCC"	"cg20496045"	0.308970212985541	0.000968668897939799	0.0261507766209917	"gene_body"	"Age"	"Ovary"
"BMPR1B"	"cg09392211"	-0.283157838250239	0.00260074636727818	0.0466999267126318	"gene_body"	"Age"	"Ovary"
"ADAP1"	"cg02084118"	0.348538820538645	0.000177700381388415	0.00949820033384421	"gene_body"	"Age"	"Ovary"
"ZNF521"	"cg11729074"	-0.329852211425778	0.000407232459300225	0.0160554421082524	"gene_body"	"Age"	"Ovary"
"ANGPT2"	"cg00159682"	-0.344231606660898	0.000216130904552713	0.0108255756217472	"gene_body"	"Age"	"Ovary"
"CLMP"	"cg25527732"	-0.297913937697013	0.001495166466083	0.0343155784895822	"gene_body"	"Age"	"Ovary"
"MEIS1"	"cg13169081"	-0.498920477732472	2.49999468809166e-08	1.53153520738169e-05	"gene_body"	"Age"	"Ovary"
"SCARF1"	"cg09268718"	0.306704860002781	0.00106021952073468	0.0270627828946507	"gene_body"	"Age"	"Ovary"
"KNDC1"	"cg16845293"	0.286890073950224	0.00226715510206474	0.043168944059825	"gene_body"	"Age"	"Ovary"
"ARHGAP27"	"cg00512602"	0.287088715786104	0.00225053533644397	0.0430847678351917	"gene_body"	"Age"	"Ovary"
"RAMP1"	"cg16845126"	-0.326294397363127	0.000474107139624828	0.017114453698264	"gene_body"	"Age"	"Ovary"
"PRCD"	"cg14404318"	-0.320497630037087	0.00060501480653302	0.0193507546956987	"gene_body"	"Age"	"Ovary"
"STAT5B"	"cg05891054"	-0.329273690533227	0.00041747870046663	0.0161398076238652	"gene_body"	"Age"	"Ovary"
"SCNN1A"	"cg12510724"	-0.301413405597155	0.00130559783836043	0.0319565200818068	"gene_body"	"Age"	"Ovary"
"CDH22"	"cg01763575"	0.340646781437745	0.00025383809180808	0.0119674203651839	"gene_body"	"Age"	"Ovary"
"ZNF521"	"cg23238231"	-0.347753713450192	0.000184195215508203	0.00965085984412717	"gene_body"	"Age"	"Ovary"
"SLC24A3"	"cg18203961"	-0.302534209051885	0.00124967754584823	0.0311394254264398	"gene_body"	"Age"	"Ovary"
"FOXP2"	"cg22835723"	-0.303872148694912	0.00118578368928693	0.0298192346289091	"gene_body"	"Age"	"Ovary"
"CDK19"	"cg01725626"	-0.35562593138148	0.000127967830100552	0.00760549103672234	"gene_body"	"Age"	"Ovary"
"DYSF"	"cg12743068"	0.286668109660091	0.00228585729467534	0.0433220654303512	"gene_body"	"Age"	"Ovary"
"KNDC1"	"cg10217713"	0.318133274742667	0.000667353763354365	0.0207609584818522	"gene_body"	"Age"	"Ovary"
"MROH7"	"cg03275734"	-0.293439708350777	0.00177386454625053	0.0373144886611959	"gene_body"	"Age"	"Ovary"
"COLEC11"	"cg15955046"	-0.508531917738586	1.21072469698123e-08	9.64221148675851e-06	"gene_body"	"Age"	"Ovary"
"BIN1"	"cg17531430"	-0.314394947172828	0.000778025338211918	0.0223689306625261	"gene_body"	"Age"	"Ovary"
"VAV3"	"cg19413693"	-0.28684200137451	0.00227119381731124	0.043168944059825	"gene_body"	"Age"	"Ovary"
"SLC24A3"	"cg06421013"	-0.402328606617871	1.20178606398628e-05	0.00149547253337293	"gene_body"	"Age"	"Ovary"
"ATP10A"	"cg16651441"	-0.280832040792025	0.00283039301734514	0.0494325657678437	"gene_body"	"Age"	"Ovary"
"PIEZO1"	"cg02823132"	-0.309119102998999	0.000962912366124385	0.0260837894007299	"gene_body"	"Age"	"Ovary"
"MEIS1"	"cg06374595"	-0.428860422239703	2.65090043516769e-06	0.000490971420131989	"gene_body"	"Age"	"Ovary"
"MCM9"	"cg05051393"	-0.283624915883464	0.00255670595171677	0.0462566265742244	"gene_body"	"Age"	"Ovary"
"CDH22"	"cg15080872"	0.292145992580992	0.00186279924021787	0.0386088479293131	"gene_body"	"Age"	"Ovary"
"CTPS1"	"cg03217477"	-0.348992256231666	0.000174046711890048	0.00949820033384421	"gene_body"	"Age"	"Ovary"
"CTHRC1"	"cg26554230"	-0.282136608166761	0.00269942863765592	0.0479866644260551	"gene_body"	"Age"	"Ovary"
"MEIS1"	"cg06811077"	-0.377784043489264	4.35679494739779e-05	0.00391783932246447	"gene_body"	"Age"	"Ovary"
"CD300LG"	"cg14635828"	0.283574543656089	0.00256142294314829	0.0462566265742244	"gene_body"	"Age"	"Ovary"
"FOXP2"	"cg17356750"	0.320689342938415	0.00060020200112259	0.0193480606114682	"gene_body"	"Age"	"Ovary"
"MCM7"	"cg07461273"	-0.289678308019993	0.00204371825133418	0.0407599295422911	"gene_body"	"Age"	"Ovary"
"LAMC2"	"cg19223721"	0.330658604663727	0.00039333651167977	0.0156626598950884	"gene_body"	"Age"	"Ovary"
"PARP12"	"cg09349567"	-0.345862522033423	0.000200754280975378	0.0103148844754059	"gene_body"	"Age"	"Ovary"
"HIF3A"	"cg27146050"	-0.339126167753755	0.000271599419656589	0.0122204394245485	"gene_body"	"Age"	"Ovary"
"PODNL1"	"cg11802027"	0.311344436146113	0.000880516476109611	0.024433565211627	"gene_body"	"Age"	"Ovary"
"RALGAPA2"	"cg18537687"	-0.302423193932465	0.0012551174738683	0.0311394254264398	"gene_body"	"Age"	"Ovary"
"PLEKHG5"	"cg06965803"	0.331582798308966	0.000377948582631299	0.01520193187917	"gene_body"	"Age"	"Ovary"
"CCNB2"	"cg09882642"	0.33489261671204	0.00032727791999983	0.013575215389993	"gene_body"	"Age"	"Ovary"
"ASAP1"	"cg16154713"	-0.368704732874536	6.8395552253369e-05	0.00535515896026926	"gene_body"	"Age"	"Ovary"
"CTPS1"	"cg16941259"	-0.29423977417371	0.00172080956246622	0.0369216648132278	"gene_body"	"Age"	"Ovary"
"CACNA2D3"	"cg09116709"	0.287441113371003	0.00222132193390742	0.0427309369121708	"gene_body"	"Age"	"Ovary"
"FGFR2"	"cg01133113"	0.342363025162371	0.000235085272843428	0.0115503596384846	"gene_body"	"Age"	"Ovary"
"MAGI1"	"cg16999482"	0.400931287613938	1.29680528779144e-05	0.00149677642202479	"gene_body"	"Age"	"Ovary"
"DLL4"	"cg02573468"	-0.309499987147158	0.000948328154932468	0.0258295846397077	"gene_body"	"Age"	"Ovary"
"PDGFC"	"cg02104009"	-0.28620944557186	0.00232494544703498	0.0436694941985532	"gene_body"	"Age"	"Ovary"
"MEIS1"	"cg21306540"	-0.367620398537857	7.211616685012e-05	0.00552243416148419	"gene_body"	"Age"	"Ovary"
"MEIS1"	"cg26537478"	-0.352693169154247	0.000146728073511325	0.00852950640470214	"gene_body"	"Age"	"Ovary"
"CDH22"	"cg01059768"	0.287847198488352	0.00218808316920278	0.0423372799638954	"gene_body"	"Age"	"Ovary"
"GAB2"	"cg25414537"	0.391863483257047	2.10744372259135e-05	0.00217969893593734	"gene_body"	"Age"	"Ovary"
"SH3GL2"	"cg09949353"	0.438813748448831	1.45353081305497e-06	0.000321553316532493	"gene_body"	"Age"	"Ovary"
"COLEC11"	"cg20789046"	-0.490701547191999	4.5669208706226e-08	2.42473052090923e-05	"gene_body"	"Age"	"Ovary"
"EN2"	"cg21497990"	0.39604094512421	1.68799363454194e-05	0.00184153168568383	"gene_body"	"Age"	"Ovary"
"MTSS1"	"cg04152478"	-0.436702126831625	1.65380070947838e-06	0.000346601811849626	"gene_body"	"Age"	"Ovary"
"MAPK4"	"cg16025068"	-0.285409395956441	0.00239457425555624	0.0442876727394097	"gene_body"	"Age"	"Ovary"
"STK10"	"cg04401558"	0.318359689418081	0.000661138672687749	0.020652355517154	"gene_body"	"Age"	"Ovary"
"MEIS1"	"cg14775296"	-0.479590151167984	1.00612389309394e-07	3.81560508790483e-05	"gene_body"	"Age"	"Ovary"
"LINC00857"	"cg11647108"	-0.294466263367798	0.00170605392615148	0.036876656826184	"gene_body"	"Age"	"Ovary"
"NUP214"	"cg15886577"	0.339826046025578	0.000263286554121153	0.0121391270749212	"gene_body"	"Age"	"Ovary"
"RALGAPA2"	"cg20753780"	-0.409425398123026	8.12217172682077e-06	0.00113482413390176	"gene_body"	"Age"	"Ovary"
"STRA6"	"cg00597876"	-0.335605209792391	0.000317223629551337	0.0133670316706182	"gene_body"	"Age"	"Ovary"
"GRIP2"	"cg11554328"	-0.295072001889292	0.00166715257371836	0.036677356621804	"gene_body"	"Age"	"Ovary"
"MEIS1"	"cg02405598"	-0.360840998910429	0.000100004105185947	0.00667989261638222	"gene_body"	"Age"	"Ovary"
"CMIP"	"cg18026567"	-0.28042259240856	0.0028726611303225	0.0499516883010664	"gene_body"	"Age"	"Ovary"
"IFI27"	"cg01835013"	-0.292020875901281	0.00187161091867237	0.03861530921323	"gene_body"	"Age"	"Ovary"
"MTSS1"	"cg09822636"	-0.360774535870849	0.000100321536625042	0.00667989261638222	"gene_body"	"Age"	"Ovary"
"CYGB"	"cg24726137"	-0.291797972401697	0.00188740310134639	0.0387404079874294	"gene_body"	"Age"	"Ovary"
"MAGI1"	"cg26522487"	-0.315670527005512	0.000738502950555509	0.0217488024226289	"gene_body"	"Age"	"Ovary"
"TRAPPC9"	"cg14852310"	0.285711627869256	0.00236805258994484	0.0441666764082452	"gene_body"	"Age"	"Ovary"
"RAMP1"	"cg09861583"	-0.320663980993643	0.000600836670222998	0.0193480606114682	"gene_body"	"Age"	"Ovary"
"MARC1"	"cg02276259"	0.315994734438713	0.000728755218185672	0.0217371032121	"gene_body"	"Age"	"Ovary"
"CDH22"	"cg13605034"	0.32704674148346	0.000459176102534833	0.0169299929656825	"gene_body"	"Age"	"Ovary"
"MECOM"	"cg17206498"	0.316834587431221	0.000704049453174772	0.0215655763272457	"gene_body"	"Age"	"Ovary"
"CDH2"	"cg11963233"	-0.329442683136587	0.000414461376094005	0.0161226400237762	"gene_body"	"Age"	"Ovary"
"AFAP1"	"cg01697026"	-0.473679113110975	1.51440739715225e-07	5.48215477769114e-05	"gene_body"	"Age"	"Ovary"
"FGFR2"	"cg17337672"	-0.31557583153357	0.000741372547516309	0.0217488024226289	"gene_body"	"Age"	"Ovary"
"ASAP1"	"cg05722994"	-0.293656454087687	0.0017593469039639	0.0372665318079311	"gene_body"	"Age"	"Ovary"
"SLCO2B1"	"cg23577865"	-0.325456002623938	0.000491271245158065	0.0174664473055305	"gene_body"	"Age"	"Ovary"
"INPP4B"	"cg12859168"	0.349579453105621	0.000169418728317975	0.00949820033384421	"gene_body"	"Age"	"Ovary"
"TRAPPC9"	"cg02774666"	-0.281943573767252	0.00271845645122478	0.0480039626996766	"gene_body"	"Age"	"Ovary"
"KCNK5"	"cg21388745"	-0.299023788857393	0.00143249850965195	0.033164006194384	"gene_body"	"Age"	"Ovary"
"STXBP4"	"cg27055688"	0.287820852303229	0.00219022593484743	0.0423372799638954	"gene_body"	"Age"	"Ovary"
"STRA6"	"cg26451735"	-0.315445139811076	0.000745349727912063	0.0217488024226289	"gene_body"	"Age"	"Ovary"
"SORL1"	"cg17604864"	-0.358314810412636	0.000112750774383704	0.00701521224368607	"gene_body"	"Age"	"Ovary"
"HIVEP3"	"cg13423554"	0.296719854914727	0.00156536342369872	0.0352162551026459	"gene_body"	"Age"	"Ovary"
"FAM134B"	"cg04851848"	0.366292397506681	7.69299826705151e-05	0.00565564466589641	"gene_body"	"Age"	"Ovary"
"MEIS1"	"cg03175652"	-0.468160312621578	2.20322605972097e-07	6.74865089985299e-05	"gene_body"	"Age"	"Ovary"
"SLC24A3"	"cg01635668"	-0.407266202135575	9.15910114259162e-06	0.00121571802499333	"gene_body"	"Age"	"Ovary"
"FN1"	"cg26581448"	-0.316165734374226	0.000723661484017196	0.0216663160101991	"gene_body"	"Age"	"Ovary"
"FOXP2"	"cg13522984"	-0.295371569634926	0.00164821288985338	0.0364621318188675	"gene_body"	"Age"	"Ovary"
"PATZ1"	"cg11163555"	-0.418376253594381	4.89177109378282e-06	0.000811626353976799	"gene_body"	"Age"	"Ovary"
"SLCO3A1"	"cg02609271"	-0.463278471031971	3.05294852802003e-07	8.10456069238384e-05	"gene_body"	"Age"	"Ovary"
"CDH22"	"cg27201627"	0.484490157135967	7.12652732811348e-08	3.15309242450532e-05	"gene_body"	"Age"	"Ovary"
"TTYH3"	"cg26551200"	0.30166261816708	0.00129297058898522	0.0319565200818068	"gene_body"	"Age"	"Ovary"
"COLEC11"	"cg16846765"	-0.377027819481227	4.52588168843208e-05	0.00391783932246447	"gene_body"	"Age"	"Ovary"
"CASP10"	"cg23762340"	0.335477919397697	0.000318998444164569	0.0133710716280349	"gene_body"	"Age"	"Ovary"
"AP3B2"	"cg01776344"	-0.293340132084505	0.00178057050428367	0.0373144886611959	"gene_body"	"Age"	"Ovary"
"CASZ1"	"cg08885197"	-0.290874476035431	0.00195412448894607	0.0394991051521992	"gene_body"	"Age"	"Ovary"
"CDH22"	"cg04386751"	0.326799765855164	0.00046402919779737	0.0170300853975035	"gene_body"	"Age"	"Ovary"
"HOXB3"	"cg21853871"	0.360358728531811	0.000102328842189682	0.00667989261638222	"gene_body"	"Age"	"Ovary"
